id,value,name,team,pos,inj,g,m_g,p_g,th_g,r_g,a_g,s_g,b_g,fgp,fga_g,ftp,fta_g,to_g,season
93,-0.105648975444972,Ja Morant,MEM,PG,Suspended - suspension (0g) - 12/19/2023,61,31.9398907103825,26.1639344262295,1.50819672131148,5.85245901639344,8.08196721311475,1.08196721311475,0.262295081967213,0.466227347611203,19.9016393442623,0.748490945674044,8.14754098360656,3.37704918032787,23
94,-0.10886335608905,Spencer Dinwiddie,BKN,PG/SG,,79,34.4983122362869,17.3291139240506,2.29113924050633,3.41772151898734,6.51898734177215,0.848101265822785,0.30379746835443,0.438095238095238,13.2911392405063,0.812121212121212,4.17721518987342,1.83544303797468,23
95,-0.109145590832667,Kentavious Caldwell-Pope,DEN,SG/SF,,76,31.331798245614,10.8157894736842,1.77631578947368,2.73684210526316,2.40789473684211,1.47368421052632,0.460526315789474,0.462025316455696,8.31578947368421,0.824,1.64473684210526,1.13157894736842,23
96,-0.116167270578125,Tre Jones,SAS,PG,,68,29.171568627451,12.8676470588235,0.661764705882353,3.60294117647059,6.58823529411765,1.30882352941176,0.132352941176471,0.458950201884253,10.9264705882353,0.86046511627907,2.52941176470588,1.61764705882353,23
97,-0.118554510607423,Draymond Green,GSW,PF/C,,73,31.4723744292238,8.45205479452055,0.547945205479452,7.19178082191781,6.84931506849315,1.01369863013699,0.821917808219178,0.527426160337553,6.49315068493151,0.712962962962963,1.47945205479452,2.79452054794521,23
98,-0.118560550639927,Terry Rozier,CHA,PG/SG,,63,35.2537037037037,21.0952380952381,2.61904761904762,4.11111111111111,5.06349206349206,1.17460317460317,0.253968253968254,0.414983164983165,18.8571428571429,0.809090909090909,3.49206349206349,2.12698412698413,23
99,-0.119832049196789,PJ Washington,CHA,PF/C,Note - re-signed with hornets,73,32.596803652968,15.6712328767123,2.04109589041096,4.9041095890411,2.3972602739726,0.904109589041096,1.08219178082192,0.443762781186094,13.3972602739726,0.729885057471264,2.38356164383562,1.50684931506849,23
100,-0.123782829578154,Mike Conley,MIN,PG,,67,30.2731343283582,11.910447761194,2.01492537313433,2.71641791044776,6.71641791044776,1.08955223880597,0.208955223880597,0.427868852459016,9.1044776119403,0.834319526627219,2.52238805970149,1.53731343283582,23
101,-0.130100269837055,Anfernee Simons,POR,PG/SG,,62,35.0099462365591,21.0645161290323,3.41935483870968,2.59677419354839,4.08064516129032,0.67741935483871,0.225806451612903,0.44688995215311,16.8548387096774,0.893854748603352,2.88709677419355,2.06451612903226,23
102,-0.136232179731179,John Collins,ATL,PF/C,,71,29.9953051643193,13.112676056338,0.985915492957746,6.50704225352113,1.19718309859155,0.591549295774648,1.02816901408451,0.507779349363508,9.95774647887324,0.803370786516854,2.50704225352113,1.11267605633803,23
103,-0.145176599380118,Herb Jones,NOR,SG/SF/PF,,66,29.5535353535354,9.83333333333333,0.848484848484849,4.07575757575758,2.45454545454545,1.56060606060606,0.636363636363636,0.469061876247505,7.59090909090909,0.763975155279503,2.43939393939394,1.33333333333333,23
104,-0.154011024863673,Giannis Antetokounmpo,MIL,PF/C,,63,32.1193121693122,31.0952380952381,0.746031746031746,11.7777777777778,5.6984126984127,0.825396825396825,0.80952380952381,0.55320813771518,20.2857142857143,0.645077720207254,12.2539682539683,3.9047619047619,23
105,-0.155511953693965,Wendell Carter Jr.,ORL,PF/C,,57,29.6418128654971,15.2280701754386,1.40350877192982,8.71929824561403,2.31578947368421,0.526315789473684,0.578947368421053,0.525285481239804,10.7543859649123,0.738461538461539,3.42105263157895,1.85964912280702,23
106,-0.158443115089017,Franz Wagner,ORL,SG/SF/PF,,80,32.6089583333333,18.5625,1.625,4.1125,3.5375,0.9625,0.2125,0.48479427549195,13.975,0.841614906832298,4.025,2.0875,23
107,-0.15881040909046,Immanuel Quickley,NYK,PG/SG,,81,28.9380658436214,14.9259259259259,2.07407407407407,4.16049382716049,3.44444444444444,0.987654320987654,0.172839506172839,0.447649572649573,11.5555555555556,0.818548387096774,3.06172839506173,1.23456790123457,23
108,-0.159107771643331,Kelly Olynyk,UTA,PF/C,,68,28.5539215686275,12.4558823529412,1.36764705882353,6.17647058823529,3.70588235294118,0.882352941176471,0.544117647058823,0.499102333931777,8.19117647058824,0.853448275862069,3.41176470588235,2.47058823529412,23
109,-0.159839791427476,Malcolm Brogdon,BOS,PG/SG,,67,26.026368159204,14.9253731343284,1.97014925373134,4.17910447761194,3.70149253731343,0.671641791044776,0.26865671641791,0.483606557377049,10.9253731343284,0.869565217391304,2.74626865671642,1.46268656716418,23
110,-0.164572897684541,Bojan Bogdanovic,DET,SF/PF,,59,32.0827683615819,21.5762711864407,2.45762711864407,3.77966101694915,2.57627118644068,0.576271186440678,0.135593220338983,0.487528344671202,14.9491525423729,0.884488448844885,5.13559322033898,2.28813559322034,23
111,-0.166296113199384,Marcus Smart,BOS,PG/SG,,61,32.074043715847,11.5245901639344,1.88524590163934,3.13114754098361,6.26229508196721,1.52459016393443,0.377049180327869,0.415282392026578,9.86885245901639,0.745762711864407,1.9344262295082,2.34426229508197,23
